Customer_ID,Full_Name,Gender,DOB,Age,Aadhaar_No,PAN_No,Email,Phone,Address,Account_Type,Account_Balance,Monthly_Income_Bracket,Loan_Amount,Credit_Score,Transaction_Type,Transaction_Amount,Transaction_Date,Branch_ID,Spending_Category,Fraud_Flag,Risk_Category,Suspicious_Activity,Consent_Flag,Consent_Date,Data_Source
,,Other,,9.669797097253014,536048403565.10297,,,,,Credit,142330.61181334828,5L-10L,-71800.18609684618,713.0720175934641,Loan EMI,-807.0051552012574,,B004,Investment,No,Medium,No,Yes,,Branch Visit
,,Other,,52.210685335804214,770568883888.5193,,,,,Credit,683746.0980359951,5L-10L,1422356.173525473,747.2941854603968,Bill Payment,12160.237581666262,,B001,Travel,Yes,Low,No,No,,Branch Visit
,,Male,,75.3494553062019,438017884608.1498,,,,,Fixed Deposit,447414.04324983235,<50K,726702.185090549,601.9430228214061,Transfer,3742.612522328902,,B001,Investment,Yes,Medium,No,No,,Credit Bureau
,,Male,,57.95077420977351,352897810950.4483,,,,,Fixed Deposit,296549.1455731828,1L-5L,1935837.0999884892,-115.09836575715121,Investment,23701.441481830705,,B003,Travel,Yes,Medium,No,Yes,,Branch Visit
,,Other,,40.249392716201335,672931773994.4489,,,,,Current,821199.6052966546,>10L,1598492.440073417,511.98937396053634,Deposit,10484.665261681906,,B001,Investment,Yes,Low,No,Yes,,Branch Visit
,,Other,,97.71399777325774,917758131812.7388,,,,,Current,339502.2180633319,>10L,,476.31895158582574,Withdrawal,5291.248740338138,,B004,Shopping,Yes,Medium,No,Yes,,NetBanking
,,Female,,90.0369778410908,-676548040438.0161,,,,,Credit,982996.416150532,<50K,,298.2288575917455,Deposit,11878.418730713658,,B003,Investment,Yes,High,No,Yes,,Credit Bureau
,,Other,,-2.1818742804396294,-814402608722.949,,,,,Loan,996921.9297562788,5L-10L,,844.9983002987574,Transfer,60616.43168311467,,B005,Investment,Yes,High,No,Yes,,Branch Visit
,,Other,,70.14433286978958,859199756731.6008,,,,,Savings,193382.89927629993,5L-10L,,435.8067324230385,Withdrawal,-5453.827894324544,,B002,Shopping,Yes,High,No,No,,Credit Bureau
,,Male,,35.59102976029349,98223458657.00781,,,,,Current,1060901.0830304138,<50K,1811041.3334099995,374.38924160344743,Withdrawal,61319.79727184246,,B001,Travel,No,Low,No,Yes,,Credit Bureau
,,Male,,99.09443127805106,442188976533.4993,,,,,Savings,448042.12873394723,1L-5L,,1136.557623595192,Loan EMI,35260.333627870525,,B005,Health,Yes,Medium,No,Yes,,Branch Visit
,,Male,,42.20010577991971,123620089313.14105,,,,,Savings,575833.0868888213,5L-10L,,634.3576222981853,Transfer,31158.4676242836,,B004,Shopping,No,High,Yes,Yes,,Branch Visit
,,Male,,66.20783780740005,895303399232.8944,,,,,Savings,218533.98107759672,<50K,,878.9269463575658,Bill Payment,15208.014217559,,B004,Health,No,High,No,No,,Branch Visit
,,Male,,41.68589018186262,544302936822.254,,,,,Current,1271724.3322504198,>10L,2581014.574969125,445.18135801036567,Deposit,-9744.124476846115,,B003,Travel,Yes,Low,No,No,,Branch Visit
,,Other,,60.8417281587328,894733650609.2617,,,,,Fixed Deposit,1007853.1983018403,50K-1L,,239.7629969278786,Loan EMI,38877.08829545646,,B002,Investment,No,Low,No,Yes,,ATM
,,Female,,41.19382677479199,786091733563.4482,,,,,Fixed Deposit,609775.6330564421,1L-5L,837684.0783450339,617.4105521357471,Loan EMI,24305.513136367787,,B005,Health,No,Medium,No,No,,Mobile Banking
,,Other,,20.441756720768613,1139208246170.613,,,,,Credit,537334.6096946863,50K-1L,,359.4987911089118,Bill Payment,6892.594367611438,,B001,Travel,No,High,No,Yes,,Credit Bureau
,,Other,,43.93466270207868,449005471266.23816,,,,,Credit,645948.2457220841,<50K,,695.6271440014945,Deposit,40372.96990123973,,B005,Bills,No,Low,No,Yes,,Branch Visit
,,Male,,55.004984923132184,1946937134785.6064,,,,,Credit,599584.4192495856,<50K,,666.6949285855213,Bill Payment,65460.04923844657,,B001,Shopping,No,High,No,Yes,,Branch Visit
,,Male,,94.39420842476714,686406409850.6549,,,,,Current,373989.0160978792,1L-5L,-1808416.0132542234,1450.8105879928362,Transfer,5524.26693611989,,B004,Investment,Yes,High,No,Yes,,Credit Bureau
,,Other,,110.15766878358124,663047757942.1741,,,,,Savings,1411364.4685318756,50K-1L,,683.5531656879375,Withdrawal,16006.43296989865,,B002,Investment,No,High,Yes,Yes,,NetBanking
,,Male,,58.95209848955367,806271666009.7008,,,,,Credit,752570.6339237127,<50K,-101792.70119069953,360.3534192081295,Investment,73973.32818962028,,B002,Bills,Yes,High,Yes,No,,NetBanking
,,Female,,53.38264831349406,475793530451.48334,,,,,Loan,664522.7518990694,>10L,,425.51392773825216,Investment,50035.25737279858,,B004,Investment,Yes,High,Yes,Yes,,NetBanking
,,Other,,41.19868710147121,967766583176.0065,,,,,Loan,1405298.3633494226,1L-5L,1095851.5879284684,307.7915982623786,Bill Payment,42704.16370564227,,B003,Health,No,Medium,No,Yes,,Mobile Banking
,,Male,,83.84080860416186,-654208738990.851,,,,,Savings,42262.48911684382,<50K,,495.40274486523623,Loan EMI,47693.242252586555,,B002,Investment,Yes,Low,No,No,,NetBanking
,,Other,,21.382025180621405,1544916020473.6194,,,,,Fixed Deposit,368498.1718220162,50K-1L,,303.18229956053756,Bill Payment,65611.01446815935,,B001,Shopping,Yes,Medium,No,Yes,,Mobile Banking
,,Male,,37.847511995883366,1033428711815.1654,,,,,Fixed Deposit,352505.3033848097,<50K,,513.5703074161424,Loan EMI,52412.10054843253,,B005,Investment,Yes,Low,No,No,,Branch Visit
,,Female,,61.10957063073596,1157375599515.8008,,,,,Credit,1128129.3547881227,>10L,570884.5921093901,384.79650340654234,Investment,36298.740067661376,,B002,Bills,No,Low,No,Yes,,Mobile Banking
,,Female,,102.96793865473695,484561670299.7779,,,,,Credit,162933.949829294,<50K,,98.63646954678808,Bill Payment,68674.54175260237,,B003,Travel,Yes,Medium,No,Yes,,Branch Visit
,,Female,,60.772083499891096,822365795873.0498,,,,,Current,655894.553159583,<50K,1025827.8585121084,642.4721848329551,Investment,30460.88746257424,,B003,Travel,Yes,Low,No,No,,NetBanking
,,Other,,50.31628533070242,1003639749256.545,,,,,Current,662875.0776107267,<50K,1751762.4961565104,382.5255024695476,Transfer,28004.36721962155,,B003,Shopping,No,Low,No,No,,Credit Bureau
,,Other,,26.57490232726898,440787435799.4208,,,,,Current,1077459.1066907225,<50K,2124633.861004095,804.8613377541353,Withdrawal,8126.810247918528,,B003,Health,Yes,High,No,No,,Mobile Banking
,,Male,,31.75835171688745,316819729955.7728,,,,,Savings,543629.056710323,>10L,1320444.7845834796,760.1644517993204,Investment,48706.21506725725,,B004,Travel,Yes,Medium,No,No,,Branch Visit
,,Female,,67.61924834603474,500911754784.0866,,,,,Loan,379305.49593839835,50K-1L,2187765.662918048,615.0034637606343,Withdrawal,18753.413923488682,,B004,Shopping,Yes,Low,No,Yes,,Mobile Banking
,,Male,,34.41827111968665,579968437146.0947,,,,,Current,559283.9002038535,1L-5L,,632.1771376018164,Bill Payment,5878.823418898812,,B002,Travel,Yes,Medium,No,No,,Credit Bureau
,,Other,,94.41397531015173,1254009530815.1968,,,,,Current,190751.7890874463,50K-1L,,299.87433933098816,Transfer,-12577.91203361416,,B002,Investment,Yes,Low,No,Yes,,ATM
,,Other,,58.93571655654304,127094756182.95471,,,,,Fixed Deposit,169184.21340510034,<50K,,365.17485106235796,Withdrawal,38828.11340366832,,B004,Bills,Yes,Medium,No,No,,Mobile Banking
,,Male,,28.816896332581265,73062203257.51126,,,,,Savings,1064167.4887806699,>10L,,715.2381464969698,Withdrawal,43024.44223759006,,B003,Shopping,No,High,No,Yes,,Credit Bureau
,,Male,,74.59225336331193,913058904276.8326,,,,,Current,970442.8084259069,1L-5L,-379092.6800186209,960.4218969845674,Loan EMI,27973.105423314388,,B003,Investment,No,Low,No,No,,ATM
,,Other,,30.8297440056765,671882742279.9282,,,,,Current,392349.9749334202,50K-1L,,808.2944335772102,Transfer,53361.54265732225,,B003,Bills,No,Medium,No,No,,Credit Bureau
,,Female,,37.533312334456284,600114804563.3701,,,,,Savings,650353.7303609905,>10L,,387.84633818564583,Bill Payment,15742.65579517093,,B003,Shopping,Yes,Medium,No,Yes,,ATM
,,Female,,94.50036405337204,344782869832.51526,,,,,Savings,486608.5632346351,50K-1L,1069493.4220215972,707.991179576551,Withdrawal,-5009.173032522686,,B001,Investment,Yes,High,No,Yes,,Credit Bureau
,,Male,,64.6810957549175,762352409935.9973,,,,,Credit,557070.7404730676,5L-10L,,460.3818472903247,Transfer,28311.712080314155,,B005,Bills,Yes,High,No,Yes,,NetBanking
,,Other,,60.09285731846636,1795283283613.4263,,,,,Credit,280863.0491481605,50K-1L,216457.0680695899,589.1876361660452,Loan EMI,-9205.390093873018,,B002,Shopping,Yes,Low,No,No,,Mobile Banking
,,Other,,52.29919737167795,983239332418.3071,,,,,Credit,569546.6266419669,>10L,,470.9281021755966,Transfer,9493.401987937114,,B005,Travel,Yes,High,No,Yes,,ATM
,,Other,,40.66140850841516,863054603476.9581,,,,,Current,596813.9111809484,5L-10L,2439725.3725304725,804.1731246073589,Transfer,66827.96272115267,,B004,Travel,Yes,High,No,No,,Branch Visit
,,Male,,22.542660156260922,777125827116.624,,,,,Credit,-411794.0841141006,>10L,,496.10912633691123,Transfer,11405.908320958464,,B003,Health,No,Medium,No,Yes,,Mobile Banking
,,Female,,49.672669347756795,-4160598788.4294434,,,,,Current,250142.7619997978,>10L,,752.22718523719,Loan EMI,18703.345377963422,,B004,Investment,Yes,Low,No,No,,Mobile Banking
,,Female,,28.395451827020636,306267678431.19226,,,,,Current,26498.797984655626,5L-10L,,271.20193169474123,Investment,15488.836677701704,,B004,Health,No,High,No,Yes,,NetBanking
,,Other,,13.490572313193308,549542095851.8749,,,,,Credit,1023339.8796502672,>10L,,119.56516798458063,Deposit,-6109.741415777069,,B004,Shopping,No,Low,No,Yes,,NetBanking
,,Female,,27.254334632860385,215315572716.66016,,,,,Fixed Deposit,401191.86322537356,<50K,533660.30000571,101.61173872851674,Deposit,-9682.182812492498,,B001,Investment,No,Low,No,Yes,,Mobile Banking
,,Male,,38.131117846121725,418559537523.3193,,,,,Fixed Deposit,-133480.43001469376,1L-5L,,802.8224829664267,Investment,44636.030758866895,,B004,Health,Yes,Medium,No,Yes,,ATM
,,Male,,27.621566482777265,453708290360.1118,,,,,Current,1269587.4010577397,50K-1L,1042667.3212299163,569.102292404755,Investment,73324.76977336296,,B003,Travel,Yes,High,No,Yes,,Mobile Banking
,,Other,,31.300156234647908,992270576555.718,,,,,Credit,581317.4494892473,>10L,,396.17030134324546,Loan EMI,11844.90005048332,,B005,Shopping,No,High,No,Yes,,Branch Visit
,,Female,,61.43912350797691,-88913197709.20905,,,,,Credit,-593299.6367069704,50K-1L,905678.0145279443,459.4643555600358,Investment,32216.919795019847,,B004,Shopping,No,High,Yes,Yes,,ATM
,,Other,,65.67904709545903,968095499061.117,,,,,Credit,577772.3015532607,1L-5L,,493.62539166041347,Deposit,29450.50568511537,,B002,Bills,No,High,No,No,,ATM
,,Male,,51.64543925254322,205474415759.78787,,,,,Credit,1086903.256013459,1L-5L,2172549.0618077787,1080.4603805424586,Bill Payment,22445.711213991377,,B001,Bills,Yes,Medium,No,No,,Mobile Banking
,,Female,,46.09606266315426,738925676958.4653,,,,,Savings,287320.2210316957,50K-1L,,549.1993091180645,Bill Payment,48548.78482276513,,B002,Travel,No,Medium,No,No,,Credit Bureau
,,Male,,-12.626204517132095,295181484247.8179,,,,,Savings,488493.6837022633,1L-5L,2719925.658435666,619.2368957789854,Withdrawal,17895.911045852008,,B001,Investment,No,Medium,No,No,,ATM
,,Other,,34.80894257420465,-460223428815.6937,,,,,Credit,-647670.7966966404,5L-10L,,148.1306229188217,Withdrawal,52501.900892210106,,B005,Shopping,Yes,High,Yes,No,,NetBanking
,,Female,,36.048824434664134,1061527557730.526,,,,,Loan,480301.27279110334,>10L,,505.32569105360113,Loan EMI,3707.646393824147,,B003,Bills,Yes,Medium,No,No,,ATM
,,Female,,86.62936507123699,911606866572.5359,,,,,Loan,-118037.10500663698,<50K,,402.5033494639422,Deposit,-3548.3755169502374,,B004,Bills,Yes,Medium,No,Yes,,ATM
,,Other,,27.39137551511461,1417412164513.5283,,,,,Savings,226441.06334412075,>10L,,1032.5674710945318,Bill Payment,-2947.468073838736,,B001,Investment,No,Medium,No,Yes,,ATM
,,Female,,28.99010194210151,610321154451.7292,,,,,Current,533442.6589722331,50K-1L,1101368.902353823,1048.6295087545877,Bill Payment,46664.21007060746,,B002,Bills,Yes,Medium,No,No,,Credit Bureau
,,Female,,74.29913078329152,337155051927.1639,,,,,Loan,692542.5981193664,>10L,,751.6163043583646,Loan EMI,17780.532772609473,,B003,Shopping,Yes,Medium,No,No,,NetBanking
,,Male,,-10.338569958250048,744882403507.1935,,,,,Fixed Deposit,736641.5204840124,5L-10L,,922.8088961219212,Loan EMI,38594.84087133953,,B002,Shopping,Yes,Low,No,Yes,,Mobile Banking
,,Female,,32.82534216037052,503637142470.4486,,,,,Current,157639.71375623444,1L-5L,,985.0130492714718,Investment,-11615.495547703948,,B004,Investment,No,Low,No,No,,NetBanking
,,Female,,42.247119800276366,1302566432696.4878,,,,,Savings,576945.5023033042,5L-10L,2485649.8580689644,490.815768883939,Bill Payment,63258.860734426715,,B003,Health,Yes,Medium,No,Yes,,Branch Visit
,,Female,,-0.5734963104926472,-147580659105.979,,,,,Savings,817367.4894851941,1L-5L,,823.0010074735301,Investment,20212.38245242401,,B004,Travel,No,Medium,No,No,,ATM
,,Male,,42.081554136063275,60506168970.35254,,,,,Credit,-15539.813452118156,1L-5L,,543.8697118596788,Deposit,7711.379916784554,,B003,Shopping,Yes,High,Yes,Yes,,Mobile Banking
,,Female,,34.85180495691936,820748316319.911,,,,,Current,460958.56717828324,<50K,,561.4384280029136,Loan EMI,7837.237225423995,,B001,Bills,No,Medium,No,Yes,,Mobile Banking
,,Male,,50.589701599630324,888867179538.3282,,,,,Fixed Deposit,262056.75231643583,50K-1L,,784.6352738084466,Bill Payment,19732.541451698286,,B005,Bills,Yes,Low,No,Yes,,Branch Visit
,,Other,,21.251352717828258,180917015218.6275,,,,,Loan,1262577.6750755426,5L-10L,77225.97349564871,958.1511072270519,Transfer,7810.267651648486,,B002,Travel,No,High,No,No,,NetBanking
,,Other,,3.987213327440333,822714264402.8892,,,,,Fixed Deposit,176703.8131675285,<50K,999254.0729778884,666.0526781136833,Transfer,14755.433782168326,,B002,Bills,Yes,Medium,No,Yes,,Mobile Banking
,,Female,,56.6961174024358,822731258825.3694,,,,,Loan,237091.23215353506,<50K,965046.1794412946,346.23859062559063,Investment,17203.717153974547,,B004,Shopping,Yes,Medium,No,No,,NetBanking
,,Other,,46.13230771294452,963159669902.4325,,,,,Savings,1008068.2092846949,5L-10L,,653.4561843054472,Transfer,25569.045399855186,,B005,Health,Yes,Low,No,No,,NetBanking
,,Female,,48.06615460139006,630397620346.002,,,,,Credit,297905.96012141276,>10L,,661.9795173908724,Withdrawal,61550.021371534815,,B003,Shopping,No,Medium,No,Yes,,NetBanking
,,Other,,37.20057164695042,305398064909.8259,,,,,Current,693708.2855089266,5L-10L,1333623.1324744215,475.9308336502038,Transfer,36458.27349295858,,B001,Shopping,Yes,Medium,No,No,,ATM
,,Female,,45.39701140450989,769100964760.3412,,,,,Loan,119688.56898726372,5L-10L,,679.0899510628535,Loan EMI,18993.07010178425,,B005,Shopping,No,Medium,No,No,,Branch Visit
,,Female,,22.017873019467093,524931284266.88165,,,,,Credit,310101.4065802129,50K-1L,,466.5121894139175,Loan EMI,23996.758025358264,,B002,Travel,No,Medium,No,Yes,,Mobile Banking
,,Male,,60.0947319919762,-28516751715.727264,,,,,Loan,144989.7837039046,<50K,,-343.34476683039225,Investment,11378.758940914766,,B002,Travel,Yes,Low,No,Yes,,NetBanking
,,Other,,55.5253943101393,445425458690.857,,,,,Loan,38348.37246101986,>10L,,789.9214437975454,Investment,30069.810345231832,,B005,Investment,Yes,High,No,Yes,,Mobile Banking
,,Other,,78.13916938845962,85277830010.099,,,,,Credit,-63596.06141910368,50K-1L,,789.8214372584952,Bill Payment,62550.22297085257,,B003,Bills,Yes,Low,No,No,,Credit Bureau
,,Male,,64.15022380509406,620232512587.2943,,,,,Current,82899.05627264932,50K-1L,,870.2968445668581,Investment,58242.448478190054,,B002,Shopping,Yes,High,No,Yes,,Credit Bureau
,,Male,,77.36207123350323,169462175334.02054,,,,,Fixed Deposit,1022844.3466068238,1L-5L,,686.4165627023561,Withdrawal,42147.2285553717,,B003,Travel,Yes,High,No,No,,ATM
,,Other,,57.43181564620386,682105059229.1597,,,,,Savings,-1543885.1959869328,1L-5L,,282.0889093402576,Loan EMI,37500.59976954604,,B003,Investment,No,Medium,No,Yes,,Mobile Banking
,,Other,,27.199868635282392,843646785848.7184,,,,,Loan,436784.6909799064,5L-10L,2047523.6313206952,484.60437180229,Loan EMI,35431.79187077101,,B004,Travel,No,Medium,No,Yes,,NetBanking
,,Other,,51.79023897891059,930962011447.0642,,,,,Fixed Deposit,459044.9417016035,<50K,1737877.6344185423,445.72442821381696,Deposit,28371.997661782123,,B003,Travel,Yes,Low,No,No,,Branch Visit
,,Female,,33.9577562011709,699003474941.9628,,,,,Credit,337929.27864358394,5L-10L,1787178.7625875433,500.2667311290332,Loan EMI,61182.513662670244,,B004,Shopping,Yes,High,Yes,No,,NetBanking
,,Other,,79.8121360843611,634693748901.9084,,,,,Fixed Deposit,1396777.3825688662,5L-10L,2323043.5289879935,780.8666653562259,Transfer,27770.0549375721,,B002,Travel,No,Medium,No,Yes,,Branch Visit
,,Other,,95.7104354769853,287964859411.4707,,,,,Loan,777472.8688708326,<50K,943473.9629831905,569.1387646327697,Loan EMI,33231.27054230188,,B002,Investment,Yes,Low,No,No,,Credit Bureau
,,Male,,56.08283544541865,-192449094026.68298,,,,,Savings,326698.2733299297,>10L,169064.7499305567,672.6229223027161,Investment,584.6643363143776,,B003,Investment,Yes,Medium,No,No,,ATM
,,Other,,56.78260874181745,280797917002.6121,,,,,Savings,1204528.5892598694,1L-5L,708851.8438456639,503.9537610381103,Bill Payment,44808.324026133894,,B003,Health,No,High,No,Yes,,Branch Visit
,,Female,,77.08253979173442,780999241802.0585,,,,,Current,523869.97158142726,50K-1L,1353331.595688845,188.66095966366254,Transfer,28366.0645696097,,B003,Shopping,Yes,High,No,Yes,,ATM
,,Other,,67.79307134418723,210329519777.77917,,,,,Loan,577800.5080246702,>10L,234051.08822805973,469.3935141387865,Bill Payment,36398.2743325083,,B004,Investment,No,Low,No,No,,NetBanking
,,Other,,91.24835461335933,1096209105313.3289,,,,,Savings,232039.98547291057,1L-5L,1090562.7781387363,927.831448712951,Transfer,84112.94977295914,,B003,Investment,Yes,High,Yes,Yes,,Credit Bureau
,,Male,,92.91859521263574,170843200659.66812,,,,,Fixed Deposit,931085.083326586,1L-5L,,342.68237406257714,Withdrawal,31804.304743071505,,B003,Travel,No,Low,No,Yes,,ATM
,,Female,,46.77974021645531,40214074506.2256,,,,,Current,298816.3337042645,1L-5L,,344.5296218005247,Withdrawal,29637.768662509083,,B003,Shopping,No,High,No,Yes,,NetBanking
,,Other,,43.76828276290323,442063743311.6052,,,,,Fixed Deposit,176323.22895692047,<50K,,389.4766919393459,Bill Payment,24858.722229218536,,B005,Investment,No,Low,No,No,,Branch Visit
,,Other,,24.834989346087987,538354176005.0199,,,,,Current,283989.27449267375,>10L,-340515.7331531992,100.18153633924999,Investment,2135.8240696843895,,B004,Shopping,Yes,Low,No,Yes,,Mobile Banking
,,Male,,48.15233560065762,1077924120593.762,,,,,Loan,765764.0235158327,5L-10L,,833.5375414901351,Investment,-18518.174733980293,,B004,Travel,No,High,Yes,Yes,,Credit Bureau
,,Female,,48.03690153862015,484305957634.1064,,,,,Loan,1194065.1097767157,>10L,607213.9200539067,419.1992541070729,Withdrawal,29392.49268468721,,B001,Travel,No,Medium,No,No,,Branch Visit
,,Other,,19.050338224920342,942635674913.6857,,,,,Current,-460503.81441316876,>10L,1754220.5425899257,388.00006513559447,Deposit,20632.231616486366,,B002,Bills,Yes,Low,No,Yes,,Credit Bureau
,,Other,,40.66874384161811,48697233257.63745,,,,,Credit,1165244.7978082602,5L-10L,,1033.4366177631684,Deposit,39072.22712124193,,B002,Investment,Yes,Low,No,No,,Credit Bureau
,,Male,,41.32463623943312,977958559296.8507,,,,,Credit,690370.5947953269,1L-5L,1883126.0559270661,717.092352227452,Investment,36762.52060382745,,B001,Investment,Yes,Medium,No,Yes,,Branch Visit
,,Female,,97.30218616046872,1081268158157.6497,,,,,Credit,575800.7219495681,50K-1L,,514.1755772632281,Investment,51727.33409333391,,B001,Travel,No,Medium,No,Yes,,Mobile Banking
,,Female,,79.30126140416112,55425157588.89412,,,,,Credit,-559220.7580417017,<50K,,720.0132299444386,Loan EMI,9213.06066571393,,B005,Shopping,Yes,Medium,No,No,,NetBanking
,,Male,,54.57575574837716,387236337250.1914,,,,,Current,377506.75237750035,<50K,,692.7008931806404,Loan EMI,11671.50156019283,,B001,Investment,Yes,High,No,Yes,,Mobile Banking
,,Female,,41.74991799429037,-199365010645.1895,,,,,Fixed Deposit,577186.998179613,<50K,,1067.6994421179227,Investment,17156.972960087303,,B005,Shopping,No,Medium,No,No,,Credit Bureau
,,Other,,77.17499301046104,866216675968.9873,,,,,Loan,1033380.6425138562,1L-5L,,388.4304561042964,Deposit,15616.923014774467,,B005,Travel,Yes,Medium,No,No,,Credit Bureau
,,Male,,69.38840287734894,132726675667.12166,,,,,Fixed Deposit,392317.39414000435,1L-5L,,540.2774473740352,Bill Payment,35365.66555800493,,B004,Bills,No,Low,No,No,,NetBanking
,,Male,,108.71212597937549,-669688667045.2314,,,,,Current,-203179.89922704626,1L-5L,619675.2292970069,705.1419561134308,Loan EMI,23576.718784669185,,B004,Travel,Yes,Medium,No,Yes,,NetBanking
,,Male,,47.16962471918526,407125868630.3253,,,,,Credit,1177236.9151159448,<50K,,349.65933910910576,Investment,16594.44800379862,,B005,Shopping,Yes,Medium,No,Yes,,Branch Visit
,,Male,,79.64909923373017,614503629462.2117,,,,,Savings,1028602.6425229276,5L-10L,1523517.0314184497,616.5575132771893,Deposit,16859.408021496016,,B001,Health,Yes,High,No,Yes,,Credit Bureau
,,Other,,84.11105476934846,551269036536.8969,,,,,Current,958962.3297371087,50K-1L,1266502.5684626803,696.7986166152132,Loan EMI,13266.529471751779,,B003,Investment,Yes,High,No,Yes,,NetBanking
,,Other,,54.75971824173186,652976493703.7678,,,,,Current,-19266.470540126236,50K-1L,1660950.9256759435,-2.7159725325997783,Investment,8767.087055369804,,B005,Bills,Yes,Medium,No,Yes,,ATM
,,Other,,48.22195257168055,471992776385.9812,,,,,Credit,403159.76987062336,5L-10L,,339.40195101648703,Withdrawal,37623.12768412671,,B005,Health,No,Low,No,No,,NetBanking
,,Female,,60.536243173023585,311005043362.4259,,,,,Current,739609.8733214983,1L-5L,357874.86388826394,799.9218547831575,Withdrawal,50346.97236886801,,B005,Travel,No,Low,No,Yes,,Credit Bureau
,,Female,,90.67575141564527,1405178151975.9094,,,,,Credit,793043.2340625213,50K-1L,1116976.836338769,385.57926601076684,Investment,46631.25231330177,,B002,Bills,Yes,High,No,No,,Credit Bureau
,,Female,,31.1963398444164,622543142620.476,,,,,Credit,283012.3619690491,5L-10L,,282.73820695971546,Investment,33361.39124228463,,B005,Health,No,Medium,No,No,,Credit Bureau
,,Male,,49.51548122922917,369801351438.74896,,,,,Savings,817270.7453203334,>10L,342696.13629736885,753.1462875516545,Transfer,32059.367672437966,,B003,Bills,No,High,No,No,,NetBanking
,,Male,,57.95429541468707,43266916941.33911,,,,,Savings,679918.0455363034,>10L,,302.96654345724363,Bill Payment,49221.27386899959,,B001,Investment,No,Medium,No,Yes,,Branch Visit
,,Female,,53.25095070484039,1046416166483.7739,,,,,Credit,1817908.4613098498,50K-1L,,438.4079630128964,Transfer,32104.448010264685,,B005,Travel,Yes,Low,No,Yes,,Credit Bureau
,,Female,,27.24835403140724,457120199343.0562,,,,,Credit,354881.4285912821,>10L,1112845.2068542144,515.6862470677212,Loan EMI,38861.02333045982,,B004,Health,Yes,Medium,No,No,,ATM
,,Male,,56.28867726565403,665238227903.4988,,,,,Current,689403.2429132934,50K-1L,1640800.5020663445,695.1217989322565,Investment,14154.623656160682,,B002,Investment,No,Medium,No,No,,Branch Visit
,,Other,,23.572613431260738,540054302125.41016,,,,,Current,1416862.7444048855,1L-5L,,370.6232693505563,Bill Payment,62743.06820936498,,B003,Health,No,High,No,No,,ATM
,,Male,,46.422427050744716,124553853944.93005,,,,,Loan,1368861.3926398943,>10L,,668.6928340837494,Loan EMI,17560.924403943565,,B002,Investment,Yes,Low,No,No,,Credit Bureau
,,Male,,42.63136228595707,621777277087.0547,,,,,Fixed Deposit,-127079.49580806043,1L-5L,,1111.5706577808605,Transfer,-13428.959956048971,,B003,Bills,Yes,Low,No,No,,ATM
,,Other,,-9.619759680867705,912408618640.4448,,,,,Credit,1415331.4540209654,50K-1L,,900.5579351869818,Investment,56021.094721563124,,B002,Health,Yes,Medium,No,No,,Branch Visit
,,Male,,86.8212343925189,653444248323.9865,,,,,Fixed Deposit,747683.8364031271,>10L,194589.99083775334,1056.2967848087703,Bill Payment,30812.539600260323,,B003,Health,No,Low,No,No,,Credit Bureau
,,Male,,31.228750738383315,552566942702.4083,,,,,Credit,726790.6393807576,>10L,1771433.1242897175,389.63509244057525,Loan EMI,-1549.4840025488188,,B004,Bills,No,Medium,No,No,,Credit Bureau
,,Other,,55.06390690698153,531991930661.7469,,,,,Fixed Deposit,343382.6659444206,5L-10L,,883.7383487930797,Loan EMI,33520.077091671665,,B004,Shopping,Yes,High,Yes,Yes,,ATM
,,Female,,25.652640739895862,419633000025.4899,,,,,Credit,-37036.52984511704,50K-1L,,389.7547214433461,Investment,51697.03625321937,,B001,Shopping,No,Low,No,Yes,,Mobile Banking
,,Other,,66.66456058216247,945432972490.7009,,,,,Current,-165204.20541657115,50K-1L,-985582.0314664035,450.5654016526509,Loan EMI,61064.45796658338,,B003,Investment,No,Low,No,No,,NetBanking
,,Female,,36.331182533955605,450656395525.88403,,,,,Fixed Deposit,148299.35998867406,>10L,,522.119775916513,Deposit,38470.31560586165,,B002,Health,No,Medium,No,Yes,,Branch Visit
,,Male,,16.210399303823905,831584865457.9534,,,,,Loan,154205.09010136843,5L-10L,,293.5577164474298,Transfer,51556.1351588615,,B002,Investment,No,High,Yes,No,,Branch Visit
,,Male,,64.42522711483909,899933519577.7067,,,,,Fixed Deposit,242243.8100173762,1L-5L,,396.0792265697478,Deposit,-4249.397038148595,,B003,Travel,Yes,Low,No,Yes,,ATM
,,Female,,16.379773653140916,486559370891.7153,,,,,Loan,397944.978907264,1L-5L,,554.099720021973,Withdrawal,46991.5735089725,,B004,Investment,Yes,Low,No,Yes,,Credit Bureau
,,Male,,31.203589052792395,798964263009.4725,,,,,Credit,576999.9129450071,<50K,,548.3294628511825,Transfer,8975.449699756948,,B003,Investment,Yes,High,No,No,,ATM
,,Male,,79.6012145976561,306011075439.83093,,,,,Credit,405701.71604817413,>10L,,416.2318260036645,Investment,57102.78774229378,,B001,Shopping,Yes,High,Yes,Yes,,NetBanking
,,Female,,66.76873444727757,478434635975.0426,,,,,Savings,1013411.1605291609,1L-5L,,605.9273846927443,Withdrawal,15665.527850916924,,B001,Investment,Yes,High,No,Yes,,Credit Bureau
